,factors,MIC,GMIC,TIC,symbol,thresh,factor_type
2584,distil_anger_sum,0.6248452932210519,0.5744526192202775,0.4537327398020714,MANA,0.75,sentiment
2585,gspc_open,0.6430382944702593,0.5676951201934861,0.4936538375927176,MANA,0.75,fundamental
2586,gold,0.3543584052307136,0.2835457657487832,0.239757216055688,MANA,0.75,fundamental
2587,distil_love_wt_sum_hot,0.62042884340046,0.571024195719714,0.446406058706862,MANA,0.75,sentiment
2588,trend_cci,0.2983180261372505,0.2398317440665086,0.180593954468018,MANA,0.75,technical
2589,distil_surprise_sum_pop,0.669795474655299,0.6063459048024251,0.4959782927012222,MANA,0.75,sentiment
2590,trend_visual_ichimoku_b,0.8486203078711704,0.75636757368756,0.5337685783471496,MANA,0.75,technical
2591,vader_neg_sum,0.0,0.0,0.0,MANA,0.75,sentiment
2592,volatility_kcw,0.2787077733186379,0.1858525357713971,0.1733683011177598,MANA,0.75,technical
2593,score_total,0.5655500841187827,0.5159473545245069,0.3903792246866824,MANA,0.75,sentiment
2594,momentum_kama,0.7605704757317878,0.6673341616178907,0.5165826237897413,MANA,0.75,technical
2595,trend_kst_sig,0.6222813637757985,0.5239011350825897,0.360207979806382,MANA,0.75,technical
2596,distil_sadness_mean_pop,0.6955566287652503,0.6208759536445433,0.491982730569508,MANA,0.75,sentiment
2597,volatility_dcl,0.8024458456138437,0.6686831856269153,0.494499292558247,MANA,0.75,technical
2598,vader_pos_sum,0.1835272405579201,0.1219747702643809,0.1022677688789927,MANA,0.75,sentiment
2599,roberta_Negative_sum_pop,0.6440514099759262,0.5879669372669791,0.4880431259817471,MANA,0.75,sentiment
2600,trend_adx_neg,0.4913589081531777,0.3777526978671436,0.2474457786086562,MANA,0.75,technical
2601,distil_fear_wt_sum,0.5538344241434918,0.5069117456691696,0.3924723290040183,MANA,0.75,sentiment
2602,momentum_uo,0.2079360992409607,0.1627176800493902,0.1367736962945301,MANA,0.75,technical
2603,vader_neg_wt_sum_hot,0.0,0.0,0.0,MANA,0.75,sentiment
2604,trend_macd,0.4553043341759659,0.3690911272377637,0.3368162598803995,MANA,0.75,technical
2605,open,0.7165094295784233,0.6409507725922381,0.4920444166580723,MANA,0.75,fundamental
2606,distil_love_wt_sum_pop,0.6318179414618476,0.5806749080092845,0.4875005552513499,MANA,0.75,sentiment
2607,btc_open,0.4948667207669239,0.4273160022206814,0.3558799678551288,MANA,0.75,technical
2608,roberta_pos_vs_neg_mean_pop,0.6397974695827853,0.5840498740996679,0.4811154725661445,MANA,0.75,technical
2609,trend_psar_up_indicator,0.1423897869461637,0.0530812538894545,0.0397015754357455,MANA,0.75,technical
2610,vader_pos_wt_sum_pop,0.3095541241840999,0.2253717255646077,0.1643005740463278,MANA,0.75,sentiment
2611,trend_aroon_down,0.3426931959343605,0.2299106713489554,0.1499152234622537,MANA,0.75,technical
2612,volume_vwap,0.6747759240450546,0.6282953333749218,0.4978522797001027,MANA,0.75,technical
2613,vader_compound_mean,0.1835272405579201,0.1140383573222639,0.0900196224848589,MANA,0.75,sentiment
2614,vader_neg_sum_pop,0.0,0.0,0.0,MANA,0.75,sentiment
2615,volatility_bbhi,0.2041962790480023,0.1227382911756307,0.0815883510482997,MANA,0.75,technical
2616,momentum_roc,0.2537670662375628,0.1715269473793232,0.1560496018370454,MANA,0.75,technical
2617,volatility_bbw,0.3091874615008647,0.2139958017933642,0.18453841406376,MANA,0.75,technical
2618,vader_pos_mean_pop,0.3095541241840999,0.2238856414969018,0.1582345929192618,MANA,0.75,sentiment
2619,distil_joy_mean_hot,0.5786149555148142,0.5319268616139881,0.4307146271459234,MANA,0.75,sentiment
2620,distil_surprise_sum,0.5932583531607336,0.5458888259310175,0.4563145585513604,MANA,0.75,sentiment
2621,volume_nvi,0.7050521386960694,0.5758416742282133,0.4525913945650551,MANA,0.75,technical
2622,roberta_Positive_mean_hot,0.6470500929280573,0.5749120605677838,0.4323768877647718,MANA,0.75,sentiment
2623,amd_open,0.8007487140278392,0.7633024073916471,0.5932660552546793,MANA,0.75,fundamental
2624,roberta_Positive_sum,0.6314740174745033,0.5773220166864665,0.4567033884660662,MANA,0.75,sentiment
2625,volatility_ui,0.3899578527759045,0.2954495661373094,0.2590963819182871,MANA,0.75,technical
2626,momentum_ppo_signal,0.5362455621783954,0.4486555816750584,0.3444082377957242,MANA,0.75,technical
2627,momentum_pvo_hist,0.3385712723098514,0.258228465305622,0.2121190532511728,MANA,0.75,technical
2628,others_cr,0.7516612080908149,0.6595210828240677,0.501573813165416,MANA,0.75,technical
2629,trend_visual_ichimoku_a,0.7627506027103224,0.6636846309009656,0.4893258539031463,MANA,0.75,technical
2630,volumefrom,0.415076186632227,0.342919072867732,0.2950227444656517,MANA,0.75,fundamental
2631,volume_mfi,0.2506398000495456,0.1580549948770964,0.1345163765872571,MANA,0.75,technical
2632,momentum_stoch_signal,0.2088654063485485,0.1315447327111148,0.13351393898795,MANA,0.75,technical
2633,close_y,1.0000000000000002,1.0,0.9999975292011964,MANA,0.75,technical
2634,distil_sadness_mean,0.5761913428732189,0.5282757842163824,0.4297206547658311,MANA,0.75,sentiment
2635,vader_neu_wt_sum,0.6028083030176513,0.5497036353170944,0.4193397889951871,MANA,0.75,sentiment
2636,volatility_bbp,0.2946703158395206,0.212753162946304,0.1558500295500422,MANA,0.75,technical
2637,volatility_bbl,0.6823328127706986,0.5795047837441422,0.4442120902559395,MANA,0.75,technical
2638,trend_adx_pos,0.3533064000727886,0.2682660226387754,0.2282395083777312,MANA,0.75,technical
2639,distil_joy_wt_sum_hot,0.6141337163946847,0.5617434725956365,0.4395300373551703,MANA,0.75,sentiment
2640,momentum_ppo,0.4596217564040395,0.3609683438244531,0.3199548773337528,MANA,0.75,technical
2641,trend_ichimoku_b,0.9026356455782928,0.8371168131773784,0.6229698765839674,MANA,0.75,technical
2642,day_of_month,0.1972045759568955,0.1077654932331843,0.065619507770697,MANA,0.75,technical
2643,vader_compound_wt_sum,0.1835272405579201,0.1437560422790839,0.1124221533540811,MANA,0.75,sentiment
2644,volatility_kcl,0.671400016951564,0.6060514657260224,0.4676473395212177,MANA,0.75,technical
2645,roberta_Positive_wt_sum_hot,0.6380462544882465,0.5700213333265772,0.43120461672228,MANA,0.75,sentiment
2646,retail_sales,0.7653592549452604,0.6615476801253317,0.4589870685900483,MANA,0.75,fundamental
2647,volume_vpt,0.2211784990261295,0.1271440196496129,0.1052636232831178,MANA,0.75,technical
2648,daily_popularity_pop,0.6691781514779495,0.6120822020809022,0.4993032198493104,MANA,0.75,sentiment
2649,vader_pos_wt_sum,0.1835272405579201,0.1437560422790839,0.11241543699647,MANA,0.75,sentiment
2650,volatility_kch,0.7580934966499899,0.6843114545796882,0.5232725558844185,MANA,0.75,technical
2651,trend_psar_up,0.3678065705586075,0.3108482538774204,0.2277791066656508,MANA,0.75,technical
2652,roberta_Positive_wt_sum_pop,0.6492342036012015,0.5969453984396076,0.4884535225288383,MANA,0.75,sentiment
2653,momentum_ao,0.4361036666690686,0.3543411907451996,0.3232795370892709,MANA,0.75,technical
2654,momentum_tsi,0.3936205019462597,0.3046184684553042,0.2841066915615441,MANA,0.75,technical
2655,distil_love_sum_pop,0.6572756591045622,0.6017365562624665,0.4946555816949297,MANA,0.75,sentiment
2656,trend_ichimoku_conv,0.7791964875384219,0.6734583145032481,0.5147978190178426,MANA,0.75,technical
2657,distil_sadness_wt_sum_pop,0.6334352096530669,0.5879543697748156,0.4907107686180174,MANA,0.75,sentiment
2658,vader_neg_mean_pop,0.0,0.0,0.0,MANA,0.75,sentiment
2659,distil_love_mean_pop,0.6144104323680715,0.568697991607064,0.4797171373427323,MANA,0.75,sentiment
2660,weight,0.618865254178159,0.5663389339236011,0.4578791515137532,MANA,0.75,sentiment
2661,trend_kst_diff,0.3177651107047346,0.2351622495995398,0.1866435489057049,MANA,0.75,technical
2662,momentum_stoch_rsi_k,0.232117155209699,0.1596576166695975,0.1372565333528449,MANA,0.75,technical
2663,weekday,0.1553626298959343,0.0630232224260333,0.0397600940021286,MANA,0.75,technical
2664,distil_love_sum_hot,0.602181592701191,0.5627679279568083,0.4687324227684717,MANA,0.75,sentiment
2665,trend_adx,0.4122426305671283,0.3294129130055197,0.2999765605423549,MANA,0.75,technical
2666,distil_anger_sum_pop,0.6398910344439628,0.5988000109652978,0.4994420945208455,MANA,0.75,sentiment
2667,distil_fear_sum_hot,0.590828435700426,0.5337468982252194,0.419039410286632,MANA,0.75,sentiment
2668,distil_anger_mean_hot,0.6098993229762995,0.5576454654559655,0.4251395324688721,MANA,0.75,sentiment
2669,vader_pos_mean_hot,0.1835272405579201,0.1140383573222639,0.090112694025989,MANA,0.75,sentiment
2670,anger_vs_sadness_mean_pop,0.6227724324975343,0.5854226460750478,0.4932399549158388,MANA,0.75,technical
2671,volatility_bbli,0.1618431393015358,0.0880819734622245,0.05790366529147,MANA,0.75,technical
2672,volatility_kcli,0.1927565493540656,0.1351752864054412,0.0935069754505945,MANA,0.75,technical
2673,distil_fear_wt_sum_hot,0.574031369660221,0.5253216502756021,0.4164017055656853,MANA,0.75,sentiment
2674,roberta_Negative_wt_sum_hot,0.6203216895642727,0.5614843398892986,0.4318198652694824,MANA,0.75,sentiment
2675,vader_neg_wt_sum,0.0,0.0,0.0,MANA,0.75,sentiment
2676,momentum_stoch,0.1895468686640757,0.1157967778644965,0.1145965623403407,MANA,0.75,technical
2677,distil_fear_mean_pop,0.6624031092199867,0.6062379875805197,0.4914303174855053,MANA,0.75,sentiment
2678,roberta_Negative_mean,0.5675261295535157,0.5218384904555761,0.4312041924312091,MANA,0.75,sentiment
2679,distil_surprise_wt_sum_hot,0.6359870034078393,0.5730172978273361,0.4406853298439829,MANA,0.75,sentiment
2680,volume_obv,0.8550797263242613,0.7927225888663023,0.6044652307273423,MANA,0.75,technical
2681,roberta_Negative_wt_sum,0.6312665547575058,0.5731833561034902,0.4302667103777984,MANA,0.75,sentiment
2682,joy_vs_fear_mean_pop,0.6007439622305778,0.5298326758940305,0.4225078590287847,MANA,0.75,technical
2683,roberta_Neutral_sum,0.6282993766305539,0.5675763900648081,0.4569593298373688,MANA,0.75,sentiment
2684,close,0.7516612080908149,0.6595210828240677,0.501573813165416,MANA,0.75,fundamental
2685,roberta_Negative_mean_pop,0.6591915691176063,0.6001663177903426,0.4907834882067947,MANA,0.75,sentiment
2686,trend_sma_slow,0.6884246619954951,0.6266341445787917,0.4974678848706346,MANA,0.75,technical
2687,distil_sadness_sum,0.5905050480273654,0.5511787329893948,0.4516546246679376,MANA,0.75,sentiment
2688,distil_sadness_sum_pop,0.6242302290551969,0.5768941726786917,0.483608822006474,MANA,0.75,sentiment
2689,trend_macd_diff,0.3207488389336178,0.2484573162925155,0.208807587140207,MANA,0.75,technical
2690,distil_love_wt_sum,0.637321754246374,0.5716597284008164,0.4378951715576429,MANA,0.75,sentiment
2691,volatility_kcc,0.7012073382295898,0.625366818888362,0.4907503098281636,MANA,0.75,technical
2692,distil_sadness_mean_hot,0.5936940845520654,0.5344924145033212,0.42194559648234,MANA,0.75,sentiment
2693,distil_love_sum,0.5844200861944311,0.5370350909898056,0.4505178185679285,MANA,0.75,sentiment
2694,volatility_dcp,0.2395527563789404,0.1715049599522933,0.1426004485691667,MANA,0.75,technical
2695,trend_ema_fast,0.7100327967258045,0.6453513113481838,0.5014367379493654,MANA,0.75,technical
2696,trend_kst,0.6024502284039936,0.5084612857201767,0.367374407914307,MANA,0.75,technical
2697,vader_neg_mean_hot,0.0,0.0,0.0,MANA,0.75,sentiment
2698,trend_mass_index,0.3685696129000771,0.2850159176137382,0.2462144152815481,MANA,0.75,technical
2699,volatility_atr,0.7163103100452978,0.6535615320548621,0.5298939197596318,MANA,0.75,technical
2700,distil_love_mean_hot,0.6021295351297857,0.5481954476044693,0.4344712127675255,MANA,0.75,sentiment
2701,low,0.7077721540503484,0.6624929989782908,0.4940534937846049,MANA,0.75,fundamental
2702,trend_vortex_ind_pos,0.2739880427405241,0.1906821272555381,0.1563106633521876,MANA,0.75,technical
2703,momentum_pvo_signal,0.2740023829941954,0.1839120274566424,0.1747109013075892,MANA,0.75,technical
2704,trend_vortex_ind_diff,0.3222110586541035,0.2372881454732242,0.1792221888251143,MANA,0.75,technical
2705,vader_neu_mean,0.5931904691643619,0.5471407573283443,0.4389600951664686,MANA,0.75,sentiment
2706,volume_fi,0.4917319559852346,0.4063091798596867,0.2900573328853457,MANA,0.75,technical
2707,ups,0.5655500841187827,0.5159473545245069,0.3903792246866824,MANA,0.75,sentiment
2708,distil_surprise_mean_pop,0.6068648068460862,0.5659393111010259,0.4793583831357218,MANA,0.75,sentiment
2709,trend_aroon_ind,0.3887345226628346,0.2655299081918897,0.2125714694723602,MANA,0.75,technical
2710,vader_neg_sum_hot,0.0,0.0,0.0,MANA,0.75,sentiment
2711,roberta_Positive_sum_pop,0.6426620770133661,0.5775548678380894,0.4830099343036816,MANA,0.75,sentiment
2712,daily_popularity,0.595475897703737,0.5408013532547437,0.416938205404287,MANA,0.75,sentiment
2713,trend_ichimoku_base,0.7923207060198676,0.6998165480497983,0.5401773368830913,MANA,0.75,technical
2714,trend_ema_slow,0.7349105579749549,0.6683652629474176,0.5241531404272041,MANA,0.75,technical
2715,distil_love_mean,0.5780338806886414,0.5246797229930862,0.4322384434898573,MANA,0.75,sentiment
2716,distil_anger_wt_sum,0.6530127504960102,0.5982960765536353,0.4428624360515423,MANA,0.75,sentiment
2717,distil_fear_wt_sum_pop,0.6259950481370649,0.5713445778148586,0.4729446401649115,MANA,0.75,sentiment
2718,trend_sma_fast,0.7067441484905759,0.6306038335896995,0.491205775007117,MANA,0.75,technical
2719,roberta_Negative_wt_sum_pop,0.6375257635255416,0.5890093240006465,0.486265876267705,MANA,0.75,sentiment
2720,trend_stc,0.4324263491412513,0.3707128071561508,0.2632190078032911,MANA,0.75,technical
2721,momentum_wr,0.2312483080801272,0.1477140913889034,0.1329813521366292,MANA,0.75,technical
2722,distil_joy_wt_sum,0.5904983709027273,0.537696322438039,0.4133726563336027,MANA,0.75,sentiment
2723,volatility_bbh,0.8372835761132714,0.7535788408947471,0.5641770075648371,MANA,0.75,technical
2724,distil_fear_mean_hot,0.5760900745459426,0.5196873683387234,0.4032902200437147,MANA,0.75,sentiment
2725,trend_vortex_ind_neg,0.3114685585342579,0.2350600090806289,0.1856733433403794,MANA,0.75,technical
2726,nya_open,0.5037021991238173,0.431471178236857,0.38668542628791,MANA,0.75,fundamental
2727,momentum_stoch_rsi_d,0.2275809647683247,0.1704609752343625,0.1460530870669261,MANA,0.75,technical
2728,total_awards_received_total,0.6113536759573915,0.5638697546374588,0.4690204627936905,MANA,0.75,sentiment
2729,others_dlr,0.1775807126531512,0.0873315728684199,0.0740519052515783,MANA,0.75,technical
2730,SearchFrequency,0.8215207063270413,0.7480646116744155,0.5850056053487539,MANA,0.75,fundamental
2731,roberta_Neutral_mean,0.598023871832545,0.5415751926890181,0.4367539046401621,MANA,0.75,sentiment
2732,distil_anger_wt_sum_pop,0.6370289732557385,0.5914107541528023,0.4918285490349713,MANA,0.75,sentiment
2733,vader_pos_sum_hot,0.1835272405579201,0.1219747702643809,0.1022850222478676,MANA,0.75,sentiment
2734,num_comments,0.6305795243542045,0.5671740786006255,0.4280992337816195,MANA,0.75,sentiment
2735,trend_macd_signal,0.4898022430011065,0.402291643435997,0.3376556412319356,MANA,0.75,technical
2736,high,0.7015297059573421,0.6416379763650647,0.4970431351290575,MANA,0.75,fundamental
2737,roberta_Negative_sum_hot,0.6327367777811819,0.5789936578766033,0.4568577941585025,MANA,0.75,sentiment
2738,volatility_dcm,0.7878860384377191,0.7069886633144363,0.5393679833918003,MANA,0.75,technical
2739,trend_dpo,0.3498969914353706,0.2816853531887115,0.1894825544942791,MANA,0.75,technical
2740,momentum_ppo_hist,0.3449825170433834,0.2322774110855612,0.1636224627336921,MANA,0.75,technical
2741,downs,0.0,0.0,0.0,MANA,0.75,sentiment
2742,roberta_Positive_sum_hot,0.631467155632965,0.5716416262488629,0.4409005346997367,MANA,0.75,sentiment
2743,volatility_kcp,0.197702125929299,0.1331526145689643,0.1040126008545464,MANA,0.75,technical
2744,volatility_dch,0.8944085706798143,0.7977158005590578,0.5883361017843761,MANA,0.75,technical
2745,roberta_Positive_mean_pop,0.6477923041682971,0.5948771857550579,0.4857976656775403,MANA,0.75,sentiment
2746,vader_neg_wt_sum_pop,0.0,0.0,0.0,MANA,0.75,sentiment
2747,daily_popularity_hot,0.6154859773282152,0.5585567727433493,0.4183689805840742,MANA,0.75,sentiment
2748,vader_pos_sum_pop,0.3095541241840999,0.2259316328384438,0.1623007232687135,MANA,0.75,sentiment
2749,trend_aroon_up,0.387506375486678,0.2597843174503109,0.1654655620298167,MANA,0.75,technical
2750,vader_pos_mean,0.1835272405579201,0.1140383573222639,0.090112694025989,MANA,0.75,sentiment
2751,trend_psar_down_indicator,0.1283161949736858,0.0467851448471466,0.0347530771822677,MANA,0.75,technical
2752,distil_fear_mean,0.5541715424032068,0.4969015176876971,0.4083895300435235,MANA,0.75,sentiment
2753,distil_joy_sum_hot,0.6213440069822127,0.5677944720166347,0.4597666164675292,MANA,0.75,sentiment
2754,vader_neu_sum,0.6007389438857681,0.5568748193419255,0.4502965503471317,MANA,0.75,sentiment
2755,others_dr,0.1759997606060659,0.0845227227377467,0.0731674926563191,MANA,0.75,technical
2756,distil_fear_sum_pop,0.6465401169122613,0.5875262249730189,0.481856563664604,MANA,0.75,sentiment
2757,volatility_bbm,0.7124938880159499,0.6323187556074363,0.5036396040986358,MANA,0.75,technical
2758,distil_anger_mean_pop,0.6246468674623818,0.5814954611085403,0.4903015186104305,MANA,0.75,sentiment
2759,roberta_Negative_sum,0.6133230473809136,0.5599734293161629,0.4630908040748038,MANA,0.75,sentiment
2760,trend_trix,0.4852437355422327,0.4148044922265345,0.3458134189803836,MANA,0.75,technical
2761,distil_anger_sum_hot,0.6088403740600734,0.5558037494765521,0.4343220509852274,MANA,0.75,sentiment
2762,distil_anger_mean,0.579135435062242,0.5396683693151975,0.4382130260375989,MANA,0.75,sentiment
2763,vader_pos_wt_sum_hot,0.1835272405579201,0.1252962314574907,0.102878289316553,MANA,0.75,sentiment
2764,distil_surprise_mean_hot,0.5989801687700801,0.5443288178137506,0.4323912761184601,MANA,0.75,sentiment
2765,vader_compound_sum,0.1835272405579201,0.1219747702643809,0.1022677688789927,MANA,0.75,sentiment
2766,distil_surprise_sum_hot,0.6299805813570872,0.5675465936992033,0.4398258197095481,MANA,0.75,sentiment
2767,distil_surprise_mean,0.6028252879828467,0.546433569022978,0.4463098540580699,MANA,0.75,sentiment
2768,distil_surprise_wt_sum_pop,0.6282288663427106,0.5788552592709081,0.48327316095147,MANA,0.75,sentiment
2769,volume_sma_em,0.4299779553141272,0.3487939518772763,0.3205289359095318,MANA,0.75,technical
2770,roberta_Positive_mean,0.6350672915384439,0.5767224651871675,0.4529024020603671,MANA,0.75,sentiment
2771,volume_em,0.3105479483885284,0.2168505754161994,0.1434815159622928,MANA,0.75,technical
2772,distil_anger_wt_sum_hot,0.6057846809520614,0.5520656301601955,0.4259125579661089,MANA,0.75,sentiment
2773,trend_ichimoku_a,0.7872456937756264,0.7005818133066195,0.5301624683006586,MANA,0.75,technical
2774,volatility_kchi,0.2052990059569903,0.1205859438948839,0.0802460973173789,MANA,0.75,technical
2775,roberta_Positive_wt_sum,0.6186809448699337,0.558258630542807,0.4237808911224975,MANA,0.75,sentiment
2776,distil_joy_wt_sum_pop,0.6662680237844565,0.6013651987790625,0.4950863641526737,MANA,0.75,sentiment
2777,distil_sadness_wt_sum,0.6117070617436469,0.5604530511654634,0.4208522162964379,MANA,0.75,sentiment
2778,distil_surprise_wt_sum,0.6209778915656142,0.56451899918766,0.4297379329751577,MANA,0.75,sentiment
2779,volatility_dcw,0.3250573483932283,0.2269095735238843,0.1958994321358674,MANA,0.75,technical
2780,distil_joy_sum,0.5844328878981847,0.5201299726147922,0.4393776422548934,MANA,0.75,sentiment
2781,distil_fear_sum,0.5635397004062983,0.5104672838735425,0.4236109842864807,MANA,0.75,sentiment
2782,trend_psar_down,0.470059271381142,0.4123757976910028,0.3169557463638172,MANA,0.75,technical
2783,volume_adi,0.5694410048329669,0.4969142287379983,0.4047331750141971,MANA,0.75,technical
2784,momentum_rsi,0.3571028727235996,0.2650737254566259,0.1955001493606349,MANA,0.75,technical
2785,momentum_stoch_rsi,0.1775262683959493,0.0962389777480395,0.0923291903920965,MANA,0.75,technical
2786,volume_cmf,0.2988291435298519,0.2202266180522871,0.1838803777719781,MANA,0.75,technical
2787,roberta_Neutral_wt_sum,0.6086387533947063,0.549830722183071,0.4145078797098879,MANA,0.75,sentiment
2788,vader_neg_mean,0.0,0.0,0.0,MANA,0.75,sentiment
2789,distil_sadness_wt_sum_hot,0.5985445180672583,0.5505596347636383,0.4304237477245948,MANA,0.75,sentiment
2790,anger_vs_joy_mean_pop,0.6576528348612759,0.6031286389440677,0.5002854156173072,MANA,0.75,technical
2791,distil_sadness_sum_hot,0.60412389862261,0.553097073871649,0.4374419864536874,MANA,0.75,sentiment
2792,nvda_open,0.8313406902613978,0.788594916019156,0.6389182005052131,MANA,0.75,fundamental
2793,roberta_Negative_mean_hot,0.62405760712831,0.5701169677913802,0.4426624164704477,MANA,0.75,sentiment
2794,distil_joy_mean_pop,0.6452324779677191,0.5939819568630021,0.4887937927762688,MANA,0.75,sentiment
2795,distil_joy_mean,0.2655049781736025,0.2082528927212029,0.1772517360771572,MATIC,0.4999999999999998,sentiment
2796,distil_joy_sum_pop,0.2959714621944507,0.2171118865082122,0.1994082909661962,MATIC,0.4999999999999998,sentiment
2797,avg_upvote_ratio,0.2481486801955608,0.2143962382466996,0.1851343164134817,MATIC,0.4999999999999998,sentiment
2798,momentum_pvo,0.392114206815899,0.2570024474428056,0.2292113101884526,MATIC,0.4999999999999998,technical
2799,distil_anger_sum,0.3221332043276688,0.2509215904053558,0.2170949593274436,MATIC,0.4999999999999998,sentiment
2800,gspc_open,0.6263722029991521,0.5421276444109862,0.4502010151472271,MATIC,0.4999999999999998,fundamental
2801,gold,0.3569653148858595,0.3008081145067367,0.252629771750304,MATIC,0.4999999999999998,fundamental
2802,distil_love_wt_sum_hot,0.3589241675995691,0.2556252834247755,0.1943117008337357,MATIC,0.4999999999999998,sentiment
2803,trend_cci,0.2418477601111372,0.1902107846178564,0.1640631821271183,MATIC,0.4999999999999998,technical
2804,distil_surprise_sum_pop,0.3165097742748945,0.2372440010479689,0.1942238174657407,MATIC,0.4999999999999998,sentiment
2805,trend_visual_ichimoku_b,0.6043371710479724,0.4482732835944112,0.3761053623083256,MATIC,0.4999999999999998,technical
2806,vader_neg_sum,0.0,0.0,0.0,MATIC,0.4999999999999998,sentiment
2807,volatility_kcw,0.2450406440821896,0.1489725300416254,0.1341846926490207,MATIC,0.4999999999999998,technical
2808,score_total,0.3197641844898057,0.2511619953611614,0.2243851909985585,MATIC,0.4999999999999998,sentiment
2809,momentum_kama,0.4926089874861248,0.3839725470179098,0.2978361035200204,MATIC,0.4999999999999998,technical
2810,trend_kst_sig,0.3574216269961224,0.2748625833962341,0.2404084301809652,MATIC,0.4999999999999998,technical
2811,distil_sadness_mean_pop,0.3043086073933231,0.2240690473033061,0.1980220285583268,MATIC,0.4999999999999998,sentiment
2812,volatility_dcl,0.6793251158893547,0.5172873411730582,0.3758955290355146,MATIC,0.4999999999999998,technical
2813,vader_pos_sum,0.338511339567452,0.2602925078597608,0.2057578810974656,MATIC,0.4999999999999998,sentiment
2814,roberta_Negative_sum_pop,0.2957172410417249,0.2235533548644307,0.1976175267014437,MATIC,0.4999999999999998,sentiment
2815,trend_adx_neg,0.2537625676375,0.177469332150612,0.1602151198891318,MATIC,0.4999999999999998,technical
2816,distil_fear_wt_sum,0.3345338306384741,0.2691369717162282,0.22441289899214,MATIC,0.4999999999999998,sentiment
2817,momentum_uo,0.3316608455140176,0.2684397823632296,0.2183266190779885,MATIC,0.4999999999999998,technical
2818,vader_neg_wt_sum_hot,0.0,0.0,0.0,MATIC,0.4999999999999998,sentiment
2819,trend_macd,0.3131569013754516,0.2304835850701272,0.2084626199088899,MATIC,0.4999999999999998,technical
2820,open,0.3390599631969933,0.2623156531262048,0.2337073617526049,MATIC,0.4999999999999998,fundamental
2821,distil_love_wt_sum_pop,0.3048981749053446,0.2400384887723193,0.1847068642045174,MATIC,0.4999999999999998,sentiment
2822,btc_open,0.4098312410782934,0.3326109486364854,0.301212490844739,MATIC,0.4999999999999998,technical
2823,roberta_pos_vs_neg_mean_pop,0.2924690601664075,0.2142796408576312,0.1944208048791902,MATIC,0.4999999999999998,technical
2824,trend_psar_up_indicator,0.1393279645449335,0.0621109768603512,0.0419546478771499,MATIC,0.4999999999999998,technical
2825,vader_pos_wt_sum_pop,0.431047805682516,0.350793435713095,0.2665780934714223,MATIC,0.4999999999999998,sentiment
2826,trend_aroon_down,0.2962100584498774,0.2373731293627307,0.1829426246253515,MATIC,0.4999999999999998,technical
2827,volume_vwap,0.4504763936383373,0.3411152286698602,0.2798743791872324,MATIC,0.4999999999999998,technical
2828,vader_compound_mean,0.3310570068485162,0.2444260300063138,0.1987139042898892,MATIC,0.4999999999999998,sentiment
2829,vader_neg_sum_pop,0.0,0.0,0.0,MATIC,0.4999999999999998,sentiment
2830,volatility_bbhi,0.1738485206174567,0.0997025605114558,0.0665220443744063,MATIC,0.4999999999999998,technical
2831,momentum_roc,0.2179924595855947,0.1426216514172742,0.1211823597652101,MATIC,0.4999999999999998,technical
2832,volatility_bbw,0.2856313549462773,0.1910531013846823,0.1700332363794093,MATIC,0.4999999999999998,technical
2833,vader_pos_mean_pop,0.3511635335846469,0.2696016607927407,0.2653255224640305,MATIC,0.4999999999999998,sentiment
2834,distil_joy_mean_hot,0.2536777759466803,0.2000654233302196,0.1720898043468941,MATIC,0.4999999999999998,sentiment
2835,distil_surprise_sum,0.2461371121707929,0.2035680914701515,0.181290868304019,MATIC,0.4999999999999998,sentiment
2836,volume_nvi,0.5064577435640968,0.3716737448694827,0.2957293617583029,MATIC,0.4999999999999998,technical
2837,roberta_Positive_mean_hot,0.3261463385562745,0.2521534647324724,0.2081455557381652,MATIC,0.4999999999999998,sentiment
2838,amd_open,0.5756835607086843,0.4979644527164625,0.4216235748644492,MATIC,0.4999999999999998,fundamental
2839,roberta_Positive_sum,0.3085179002880517,0.2473586592595424,0.2206903269268849,MATIC,0.4999999999999998,sentiment
2840,volatility_ui,0.3199930821651308,0.2302591068554968,0.2065793623396393,MATIC,0.4999999999999998,technical
2841,momentum_ppo_signal,0.3773347038353665,0.2927269706384331,0.2620966720118466,MATIC,0.4999999999999998,technical
2842,momentum_pvo_hist,0.3762958798955343,0.3274634011627036,0.2584852755067103,MATIC,0.4999999999999998,technical
2843,others_cr,0.3564793405441849,0.27403848336222,0.2397711784152037,MATIC,0.4999999999999998,technical
2844,trend_visual_ichimoku_a,0.5665992035185602,0.3909952664570477,0.304088833416346,MATIC,0.4999999999999998,technical
2845,volumefrom,0.3154803298324141,0.2197147737008981,0.1817205746385011,MATIC,0.4999999999999998,fundamental
2846,volume_mfi,0.2484305920453834,0.1694831525891005,0.1466302522828846,MATIC,0.4999999999999998,technical
2847,momentum_stoch_signal,0.2321582523374053,0.1792979301622874,0.1670142836559627,MATIC,0.4999999999999998,technical
2848,close_y,1.0000000000000002,1.0,0.9999970713913272,MATIC,0.4999999999999998,technical
2849,distil_sadness_mean,0.2528635702413389,0.2123494548074466,0.1788473163080571,MATIC,0.4999999999999998,sentiment
2850,vader_neu_wt_sum,0.365499667429629,0.2801918961588995,0.2244253896678343,MATIC,0.4999999999999998,sentiment
